chr	start	end	targetChr	targetStart	targetEnd
22	35140000	35150000	22	34410000	34420000
22	35140000	35150000	22	35040000	35050000
22	35590000	35600000	22	35350000	35360000
22	35910000	35920000	22	35620000	35630000
2	13000000	13010000	2	11820000	11830000
22	36470000	36480000	22	36300000	36310000
22	36850000	36860000	22	36530000	36540000
22	36770000	36780000	22	36540000	36550000
22	36980000	36990000	22	36540000	36550000
22	37440000	37450000	22	37320000	37330000
22	39300000	39310000	22	39160000	39170000
22	40020000	40030000	22	39540000	39550000
22	40760000	40770000	22	40680000	40690000
22	41240000	41250000	22	40920000	40930000
22	41090000	41100000	22	40940000	40950000
2	12930000	12940000	2	11820000	11830000
22	41510000	41520000	22	41400000	41410000
22	42460000	42470000	22	41970000	41980000
22	42460000	42470000	22	42160000	42170000
22	42820000	42830000	22	42630000	42640000
22	43370000	43380000	22	43240000	43250000
22	44620000	44630000	22	43390000	43400000
22	44080000	44090000	22	43990000	44000000
22	44620000	44630000	22	44080000	44090000
22	45090000	45100000	22	44820000	44830000
2	12320000	12330000	2	11830000	11840000
22	45430000	45440000	22	45270000	45280000
22	45970000	45980000	22	45440000	45450000
22	45970000	45980000	22	45570000	45580000
22	45970000	45980000	22	45640000	45650000
22	46110000	46120000	22	46000000	46010000
22	46310000	46320000	22	46000000	46010000
22	46310000	46320000	22	46120000	46130000
22	46540000	46550000	22	46360000	46370000
22	48490000	48500000	22	47210000	47220000
22	49720000	49730000	22	48570000	48580000
2	12710000	12720000	2	11830000	11840000
22	49720000	49730000	22	49040000	49050000
22	49710000	49720000	22	49330000	49340000
22	50190000	50200000	22	49940000	49950000
X	56250000	56260000	X	55130000	55140000
X	56720000	56730000	X	55140000	55150000
X	56720000	56730000	X	56280000	56290000
X	57920000	57930000	X	56780000	56790000
X	57920000	57930000	X	57820000	57830000
X	58020000	58030000	X	57820000	57830000
2	12710000	12720000	2	12040000	12050000
X	66410000	66420000	X	65570000	65580000
X	66730000	66740000	X	65570000	65580000
X	66100000	66110000	X	65580000	65590000
X	68460000	68470000	X	68190000	68200000
X	68700000	68710000	X	68510000	68520000
X	69380000	69390000	X	68810000	68820000
X	69150000	69160000	X	68830000	68840000
X	70100000	70110000	X	69490000	69500000
2	13000000	13010000	2	12720000	12730000
X	70950000	70960000	X	70770000	70780000
X	71550000	71560000	X	71410000	71420000
X	72120000	72130000	X	72010000	72020000
X	72540000	72550000	X	72240000	72250000
X	20110000	20120000	X	19370000	19380000
X	20060000	20070000	X	19900000	19910000
X	20440000	20450000	X	20250000	20260000
X	21740000	21750000	X	20520000	20530000
X	21470000	21480000	X	20530000	20540000
1	14840000	14850000	1	14600000	14610000
2	14900000	14910000	2	13190000	13200000
X	23890000	23900000	X	21970000	21980000
X	23610000	23620000	X	21980000	21990000
X	23310000	23320000	X	22130000	22140000
X	23890000	23900000	X	23690000	23700000
X	24040000	24050000	X	23700000	23710000
X	24150000	24160000	X	24060000	24070000
X	24230000	24240000	X	24070000	24080000
X	25140000	25150000	X	24260000	24270000
X	25140000	25150000	X	24380000	24390000
X	24490000	24500000	X	24390000	24400000
2	15160000	15170000	2	14900000	14910000
X	25140000	25150000	X	24750000	24760000
X	27180000	27190000	X	26650000	26660000
X	27180000	27190000	X	26780000	26790000
X	30500000	30510000	X	30140000	30150000
X	30710000	30720000	X	30560000	30570000
X	31650000	31660000	X	30740000	30750000
X	31650000	31660000	X	31040000	31050000
X	32670000	32680000	X	32400000	32410000
X	33430000	33440000	X	32400000	32410000
X	34300000	34310000	X	32400000	32410000
2	15580000	15590000	2	14900000	14910000
X	34290000	34300000	X	32520000	32530000
X	34300000	34310000	X	33430000	33440000
X	36860000	36870000	X	35380000	35390000
X	37830000	37840000	X	37500000	37510000
X	37820000	37830000	X	37740000	37750000
X	38160000	38170000	X	37510000	37520000
X	38160000	38170000	X	37920000	37930000
X	39240000	39250000	X	38760000	38770000
X	39140000	39150000	X	38770000	38780000
X	38980000	38990000	X	38780000	38790000
2	15570000	15580000	2	15150000	15160000
X	41120000	41130000	X	40650000	40660000
X	40790000	40800000	X	40660000	40670000
X	41110000	41120000	X	40870000	40880000
X	41750000	41760000	X	41550000	41560000
X	43550000	43560000	X	41780000	41790000
X	43740000	43750000	X	41790000	41800000
X	43740000	43750000	X	43560000	43570000
X	44240000	44250000	X	43960000	43970000
X	45040000	45050000	X	44880000	44890000
X	45840000	45850000	X	45510000	45520000
2	15930000	15940000	2	15630000	15640000
X	46370000	46380000	X	45510000	45520000
X	47520000	47530000	X	47200000	47210000
X	50580000	50590000	X	49900000	49910000
X	51860000	51870000	X	51630000	51640000
X	53440000	53450000	X	53310000	53320000
X	55050000	55060000	X	53310000	53320000
X	5110000	5120000	X	4540000	4550000
X	5870000	5880000	X	4540000	4550000
X	6220000	6230000	X	6020000	6030000
2	16490000	16500000	2	15630000	15640000
X	7090000	7100000	X	6020000	6030000
X	7920000	7930000	X	6020000	6030000
X	7080000	7090000	X	6730000	6740000
X	7920000	7930000	X	7130000	7140000
X	8810000	8820000	X	7990000	8000000
X	9710000	9720000	X	7990000	8000000
X	8730000	8740000	X	8000000	8010000
X	9710000	9720000	X	8740000	8750000
X	9980000	9990000	X	8740000	8750000
2	16540000	16550000	2	15630000	15640000
X	10110000	10120000	X	8740000	8750000
X	10110000	10120000	X	8810000	8820000
X	9700000	9710000	X	8820000	8830000
X	11120000	11130000	X	9980000	9990000
X	10110000	10120000	X	10000000	10010000
X	10720000	10730000	X	10180000	10190000
X	11130000	11140000	X	10180000	10190000
X	10610000	10620000	X	10190000	10200000
X	10600000	10610000	X	10250000	10260000
X	10600000	10610000	X	10320000	10330000
2	16750000	16760000	2	15630000	15640000
X	11760000	11770000	X	11130000	11140000
X	11520000	11530000	X	11140000	11150000
X	12900000	12910000	X	11140000	11150000
X	11760000	11770000	X	11530000	11540000
X	12760000	12770000	X	11530000	11540000
X	12900000	12910000	X	11530000	11540000
X	11900000	11910000	X	11780000	11790000
X	12900000	12910000	X	12070000	12080000
X	12690000	12700000	X	12080000	12090000
X	13490000	13500000	X	12930000	12940000
2	16280000	16290000	2	15640000	15650000
X	14020000	14030000	X	12950000	12960000
X	13740000	13750000	X	12960000	12970000
X	13480000	13490000	X	13090000	13100000
X	13640000	13650000	X	13500000	13510000
X	14020000	14030000	X	13510000	13520000
X	13740000	13750000	X	13660000	13670000
X	14020000	14030000	X	13660000	13670000
X	14020000	14030000	X	13750000	13760000
X	15140000	15150000	X	14050000	14060000
2	16280000	16290000	2	15930000	15940000
X	15240000	15250000	X	14050000	14060000
X	15460000	15470000	X	14050000	14060000
X	16680000	16690000	X	15340000	15350000
X	15460000	15470000	X	15340000	15350000
X	15670000	15680000	X	15480000	15490000
X	16680000	16690000	X	15480000	15490000
X	15760000	15770000	X	15680000	15690000
X	16440000	16450000	X	15680000	15690000
X	16440000	16450000	X	15760000	15770000
1	15280000	15290000	1	15130000	15140000
X	16440000	16450000	X	15830000	15840000
X	16440000	16450000	X	15920000	15930000
X	17040000	17050000	X	16880000	16890000
X	17580000	17590000	X	17240000	17250000
X	17680000	17690000	X	17240000	17250000
X	18360000	18370000	X	17740000	17750000
X	19330000	19340000	X	17740000	17750000
X	18200000	18210000	X	17790000	17800000
X	18200000	18210000	X	17940000	17950000
X	19330000	19340000	X	18240000	18250000
2	16750000	16760000	2	16620000	16630000
X	19330000	19340000	X	18390000	18400000
X	18890000	18900000	X	18400000	18410000
X	19330000	19340000	X	18920000	18930000
X	19530000	19540000	X	19370000	19380000
X	19870000	19880000	X	19750000	19760000
X	74010000	74020000	X	73850000	73860000
X	74130000	74140000	X	73850000	73860000
X	74350000	74360000	X	73860000	73870000
X	74540000	74550000	X	73850000	73860000
X	74540000	74550000	X	74390000	74400000
2	17300000	17310000	2	16770000	16780000
X	75610000	75620000	X	75040000	75050000
X	76130000	76140000	X	75030000	75040000
X	76250000	76260000	X	76150000	76160000
X	77620000	77630000	X	76280000	76290000
X	78100000	78110000	X	77900000	77910000
X	79080000	79090000	X	78120000	78130000
X	79150000	79160000	X	78120000	78130000
X	79430000	79440000	X	78140000	78150000
2	17670000	17680000	2	16770000	16780000
X	79080000	79090000	X	78550000	78560000
X	79430000	79440000	X	78550000	78560000
X	79270000	79280000	X	78560000	78570000
X	79260000	79270000	X	79080000	79090000
X	79260000	79270000	X	79150000	79160000
X	81380000	81390000	X	80880000	80890000
X	81370000	81380000	X	81170000	81180000
X	82670000	82680000	X	81950000	81960000
X	83630000	83640000	X	81950000	81960000
X	82670000	82680000	X	82220000	82230000
2	18380000	18390000	2	16770000	16780000
X	83630000	83640000	X	83470000	83480000
X	83840000	83850000	X	83650000	83660000
X	85050000	85060000	X	84040000	84050000
X	86070000	86080000	X	85610000	85620000
X	87300000	87310000	X	85610000	85620000
X	86060000	86070000	X	85850000	85860000
X	87300000	87310000	X	86800000	86810000
X	110410000	110420000	X	110150000	110160000
X	110840000	110850000	X	110150000	110160000
X	110840000	110850000	X	110450000	110460000
2	18370000	18380000	2	17640000	17650000
X	111100000	111110000	X	110450000	110460000
X	111240000	111250000	X	110450000	110460000
X	112840000	112850000	X	111690000	111700000
X	112640000	112650000	X	111710000	111720000
X	114070000	114080000	X	112870000	112880000
X	115630000	115640000	X	115330000	115340000
X	118240000	118250000	X	116480000	116490000
X	118230000	118240000	X	117990000	118000000
X	118580000	118590000	X	118460000	118470000
2	17830000	17840000	2	17730000	17740000
X	119750000	119760000	X	119510000	119520000
X	119880000	119890000	X	119500000	119510000
X	119740000	119750000	X	119610000	119620000
X	119870000	119880000	X	119780000	119790000
X	120770000	120780000	X	120500000	120510000
X	124390000	124400000	X	124100000	124110000
X	125120000	125130000	X	124400000	124410000
X	95070000	95080000	X	93870000	93880000
X	97680000	97690000	X	96770000	96780000
X	97680000	97690000	X	97020000	97030000
2	18170000	18180000	2	17720000	17730000
X	98840000	98850000	X	97020000	97030000
X	100390000	100400000	X	99300000	99310000
X	100650000	100660000	X	100510000	100520000
X	100760000	100770000	X	100510000	100520000
X	100760000	100770000	X	100680000	100690000
X	101200000	101210000	X	100890000	100900000
X	101790000	101800000	X	101420000	101430000
X	101780000	101790000	X	101600000	101610000
X	103160000	103170000	X	102070000	102080000
X	102870000	102880000	X	102100000	102110000
2	18370000	18380000	2	17720000	17730000
X	103160000	103170000	X	102940000	102950000
X	103810000	103820000	X	103520000	103530000
X	103690000	103700000	X	103530000	103540000
X	105180000	105190000	X	104310000	104320000
X	106780000	106790000	X	106480000	106490000
X	107890000	107900000	X	106480000	106490000
X	108070000	108080000	X	106870000	106880000
X	107890000	107900000	X	106880000	106890000
X	107990000	108000000	X	106880000	106890000
2	18160000	18170000	2	17850000	17860000
X	107420000	107430000	X	107020000	107030000
X	107770000	107780000	X	107650000	107660000
X	108530000	108540000	X	108210000	108220000
X	108300000	108310000	X	108220000	108230000
X	109380000	109390000	X	108690000	108700000
X	109470000	109480000	X	108690000	108700000
X	109870000	109880000	X	109700000	109710000
X	129350000	129360000	X	128090000	128100000
X	128800000	128810000	X	128100000	128110000
1	22640000	22650000	1	22120000	22130000
1	15420000	15430000	1	15320000	15330000
2	18370000	18380000	2	17850000	17860000
X	128970000	128980000	X	128100000	128110000
X	130190000	130200000	X	129590000	129600000
X	130910000	130920000	X	129600000	129610000
X	130050000	130060000	X	129610000	129620000
X	129740000	129750000	X	129620000	129630000
X	129810000	129820000	X	129620000	129630000
X	131810000	131820000	X	130080000	130090000
X	130910000	130920000	X	130540000	130550000
2	18740000	18750000	2	18520000	18530000
X	131630000	131640000	X	130980000	130990000
X	133670000	133680000	X	131830000	131840000
X	132620000	132630000	X	131840000	131850000
X	132070000	132080000	X	131850000	131860000
X	132210000	132220000	X	131850000	131860000
X	133170000	133180000	X	131850000	131860000
X	132620000	132630000	X	132220000	132230000
X	132600000	132610000	X	132290000	132300000
X	133670000	133680000	X	132650000	132660000
X	133660000	133670000	X	132980000	132990000
2	19360000	19370000	2	18520000	18530000
X	133660000	133670000	X	133330000	133340000
X	134390000	134400000	X	133790000	133800000
X	134770000	134780000	X	134500000	134510000
X	134900000	134910000	X	134480000	134490000
X	136170000	136180000	X	136030000	136040000
X	136700000	136710000	X	136020000	136030000
X	136690000	136700000	X	136600000	136610000
X	136920000	136930000	X	136600000	136610000
X	136900000	136910000	X	136730000	136740000
2	19860000	19870000	2	18520000	18530000
X	137190000	137200000	X	136950000	136960000
X	138020000	138030000	X	136960000	136970000
X	138740000	138750000	X	138120000	138130000
X	138740000	138750000	X	138190000	138200000
X	138730000	138740000	X	138290000	138300000
X	139560000	139570000	X	138770000	138780000
X	140730000	140740000	X	140050000	140060000
X	141270000	141280000	X	140770000	140780000
X	145180000	145190000	X	143440000	143450000
X	149470000	149480000	X	148040000	148050000
2	19370000	19380000	2	18740000	18750000
X	149280000	149290000	X	148060000	148070000
X	150710000	150720000	X	149860000	149870000
X	151080000	151090000	X	150770000	150780000
X	152630000	152640000	X	151150000	151160000
X	151490000	151500000	X	151150000	151160000
X	151670000	151680000	X	151150000	151160000
X	151680000	151690000	X	151500000	151510000
X	152810000	152820000	X	151740000	151750000
2	19850000	19860000	2	18740000	18750000
X	153510000	153520000	X	152950000	152960000
X	153660000	153670000	X	152950000	152960000
X	153950000	153960000	X	152950000	152960000
X	153660000	153670000	X	153540000	153550000
2	38270000	38280000	2	37170000	37180000
2	38270000	38280000	2	37400000	37410000
2	38270000	38280000	2	37900000	37910000
1	16040000	16050000	1	15790000	15800000
2	38270000	38280000	2	37980000	37990000
2	38510000	38520000	2	38310000	38320000
2	38730000	38740000	2	38530000	38540000
2	38720000	38730000	2	38590000	38600000
2	39230000	39240000	2	38940000	38950000
2	39230000	39240000	2	39050000	39060000
2	41700000	41710000	2	39910000	39920000
2	41780000	41790000	2	39900000	39910000
2	40450000	40460000	2	39910000	39920000
2	40550000	40560000	2	39910000	39920000
2	41400000	41410000	2	39910000	39920000
2	41690000	41700000	2	41410000	41420000
2	42190000	42200000	2	41850000	41860000
2	42070000	42080000	2	41860000	41870000
2	42330000	42340000	2	41860000	41870000
2	42180000	42190000	2	42100000	42110000
2	42650000	42660000	2	42500000	42510000
2	43590000	43600000	2	42820000	42830000
2	43140000	43150000	2	42830000	42840000
2	43230000	43240000	2	42830000	42840000
1	17230000	17240000	1	17120000	17130000
2	43480000	43490000	2	42830000	42840000
2	43130000	43140000	2	42950000	42960000
2	43220000	43230000	2	42950000	42960000
2	43210000	43220000	2	43130000	43140000
2	44470000	44480000	2	44040000	44050000
2	44950000	44960000	2	44040000	44050000
2	44350000	44360000	2	44050000	44060000
2	44950000	44960000	2	44390000	44400000
2	44950000	44960000	2	44480000	44490000
2	44930000	44940000	2	44780000	44790000
1	18570000	18580000	1	17500000	17510000
2	45490000	45500000	2	44970000	44980000
2	45580000	45590000	2	44970000	44980000
2	45940000	45950000	2	45630000	45640000
2	46450000	46460000	2	46000000	46010000
2	46640000	46650000	2	46000000	46010000
2	46880000	46890000	2	46000000	46010000
2	46640000	46650000	2	46460000	46470000
2	46880000	46890000	2	46460000	46470000
2	46880000	46890000	2	46640000	46650000
2	47310000	47320000	2	47000000	47010000
1	18570000	18580000	1	17650000	17660000
2	48090000	48100000	2	47340000	47350000
2	47780000	47790000	2	47420000	47430000
2	47760000	47770000	2	47560000	47570000
2	48430000	48440000	2	47840000	47850000
2	48100000	48110000	2	47850000	47860000
2	48580000	48590000	2	47850000	47860000
2	48410000	48420000	2	48110000	48120000
2	50140000	50150000	2	48600000	48610000
2	50400000	50410000	2	48600000	48610000
2	50480000	50490000	2	48600000	48610000
1	18090000	18100000	1	17660000	17670000
2	50140000	50150000	2	48940000	48950000
2	50400000	50410000	2	48940000	48950000
2	50140000	50150000	2	49680000	49690000
